,participant,question,choice,task,reward,trial,tier
54959,1895,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
54960,1895,Q2,man and found,0,0,5,0.0
54961,1895,Q3,poetry along with all the other arts is,0,0,6,0.0
54962,1895,Q4,it difficult to choose,0,0,7,0.0
54963,1895,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
54964,1895,Q6,are native to shores,0,0,9,0.0
54965,1895,Q7,than a long period of continuous study.,0,0,10,0.0
54966,1895,Q8,Crime and Punishment exhibits,0,0,11,0.0
54967,1895,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
54968,1895,Q10,and finally succeeded,0,0,13,0.0
54969,1895,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
54970,1895,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
54971,1895,Q13,the city council will designate him,0,0,16,0.0
54972,1895,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
54973,1895,Q15,If the room was brighter,0,0,18,0.0
54974,1895,Q16,two students because of them using notes.,0,0,19,0.0
54975,1895,Q17,through which gas is exchanged,0,0,20,0.0
54976,1895,Q18,who tends to resistance of any attempt at,0,0,21,0.0
54977,1895,Q19,The amounts of water varies in living cells,0,0,22,0.0
54978,1895,Q20,The belief of ancient scientists were,0,0,23,0.0
54979,1895,score,7,0,0,24,0.0
54980,1895,absAssess1,10,0,0,25,0.0
54981,1895,relAssess1,27,0,0,26,0.0
54982,1895,diffOther1,8,0,0,27,0.0
54983,1895,diffSelf1,8,0,0,28,0.0
54984,1896,absAssess0,20,0,0,0,0.0
54985,1896,relAssess0,90,0,0,1,0.0
54986,1896,diffOther0,5,0,0,2,0.0
54987,1896,diffSelf0,1,0,0,3,0.0
54988,1896,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
54989,1896,Q2,man and had found,0,0,5,0.0
54990,1896,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
54991,1896,Q4,it difficult to choose,0,0,7,0.0
54992,1896,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
54993,1896,Q6,are native to shores,0,0,9,0.0
54994,1896,Q7,"than studying for a long, continuous period.",0,0,10,0.0
54995,1896,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
54996,1896,Q9,feelings,0,0,12,0.0
54997,1896,Q10,and finally succeeded,0,0,13,0.0
54998,1896,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
54999,1896,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55000,1896,Q13,the city council designated him,0,0,16,0.0
55001,1896,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55002,1896,Q15,If the room would have been brighter,0,0,18,0.0
55003,1896,Q16,two students because they used notes anyway.,0,0,19,0.0
55004,1896,Q17,through which exchange of gases occurs,0,0,20,0.0
55005,1896,Q18,who tends to resist any attempt at,0,0,21,0.0
55006,1896,Q19,The amount of water in living cells varies,0,0,22,0.0
55007,1896,Q20,The belief of ancient scientists was,0,0,23,0.0
55008,1896,score,14,0,0,24,0.0
55009,1896,absAssess1,17,0,0,25,0.0
55010,1896,relAssess1,80,0,0,26,0.0
55011,1896,diffOther1,7,0,0,27,0.0
55012,1896,diffSelf1,3,0,0,28,0.0
55013,1897,absAssess0,15,0,0,0,1.0
55014,1897,relAssess0,71,0,0,1,1.0
55015,1897,diffOther0,5,0,0,2,1.0
55016,1897,diffSelf0,6,0,0,3,1.0
55017,1897,Q1,he or she is expected to master the printed form of language.,0,0,4,1.0
55018,1897,Q2,man and found,0,0,5,1.0
55019,1897,Q3,"poetry, along with all the other arts, is",0,0,6,1.0
55020,1897,Q4,it difficult to choose,0,0,7,1.0
55021,1897,Q5,to accept responsibility for one's own decisions.,0,0,8,1.0
55022,1897,Q6,are native to shores,0,0,9,1.0
55023,1897,Q7,than a long period of continuous study.,0,0,10,1.0
55024,1897,Q8,those in Crime and Punishment exhibit,0,0,11,1.0
55025,1897,Q9,portrayal of the feelings of many Spaniards,0,0,12,1.0
55026,1897,Q10,and finally succeeded,0,0,13,1.0
55027,1897,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,1.0
55028,1897,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,1.0
55029,1897,Q13,he was designated by the city council,0,0,16,1.0
55030,1897,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,1.0
55031,1897,Q15,If the room was brighter,0,0,18,1.0
55032,1897,Q16,two students due to the use of their notes.,0,0,19,1.0
55033,1897,Q17,through which gas is exchanged,0,0,20,1.0
55034,1897,Q18,who tend to resist any attempt at,0,0,21,1.0
55035,1897,Q19,The amount of water in living cells varies,0,0,22,1.0
55036,1897,Q20,The ancient scientists believe,0,0,23,1.0
55037,1897,score,13,0,0,24,1.0
55038,1897,absAssess1,15,0,0,25,1.0
55039,1897,relAssess1,69,0,0,26,1.0
55040,1897,diffOther1,9,0,0,27,1.0
55041,1897,diffSelf1,9,0,0,28,1.0
55042,1898,absAssess0,18,0,0,0,0.0
55043,1898,relAssess0,90,0,0,1,0.0
55044,1898,diffOther0,6,0,0,2,0.0
55045,1898,diffSelf0,2,0,0,3,0.0
55046,1898,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55047,1898,Q2,man and found,0,0,5,0.0
55048,1898,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
55049,1898,Q4,it difficult to choose,0,0,7,0.0
55050,1898,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
55051,1898,Q6,are native to shores,0,0,9,0.0
55052,1898,Q7,"than studying for a long, continuous period.",0,0,10,0.0
55053,1898,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
55054,1898,Q9,feelings,0,0,12,0.0
55055,1898,Q10,and finally succeeded,0,0,13,0.0
55056,1898,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55057,1898,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55058,1898,Q13,the city council designated him,0,0,16,0.0
55059,1898,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55060,1898,Q15,If the room had been brighter,0,0,18,0.0
55061,1898,Q16,two students because they used notes anyway.,0,0,19,0.0
55062,1898,Q17,through which exchange of gases occurs,0,0,20,0.0
55063,1898,Q18,who tends to resist any attempt at,0,0,21,0.0
55064,1898,Q19,The amount of water in living cells varies,0,0,22,0.0
55065,1898,Q20,The belief of ancient scientists was,0,0,23,0.0
55066,1898,score,18,0,0,24,0.0
55067,1898,absAssess1,18,0,0,25,0.0
55068,1898,relAssess1,90,0,0,26,0.0
55069,1898,diffOther1,9,0,0,27,0.0
55070,1898,diffSelf1,2,0,0,28,0.0
55071,1899,absAssess0,16,0,0,0,0.0
55072,1899,relAssess0,82,0,0,1,0.0
55073,1899,diffOther0,6,0,0,2,0.0
55074,1899,diffSelf0,4,0,0,3,0.0
55075,1899,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55076,1899,Q2,man and found,0,0,5,0.0
55077,1899,Q3,"poetry, and other arts, is",0,0,6,0.0
55078,1899,Q4,it difficult to choose,0,0,7,0.0
55079,1899,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
55080,1899,Q6,are native to shores,0,0,9,0.0
55081,1899,Q7,than a long period of continuous study.,0,0,10,0.0
55082,1899,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
55083,1899,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
55084,1899,Q10,and finally succeeded,0,0,13,0.0
55085,1899,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55086,1899,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55087,1899,Q13,he was designated by the city council,0,0,16,0.0
55088,1899,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55089,1899,Q15,If the room had been brighter,0,0,18,0.0
55090,1899,Q16,two students because of them using notes.,0,0,19,0.0
55091,1899,Q17,through which exchange of gas occurs,0,0,20,0.0
55092,1899,Q18,who tend to resist any attempt at,0,0,21,0.0
55093,1899,Q19,The amount of water in living cells varies,0,0,22,0.0
55094,1899,Q20,The belief of ancient scientists was,0,0,23,0.0
55095,1899,score,14,0,0,24,0.0
55096,1899,absAssess1,14,0,0,25,0.0
55097,1899,relAssess1,72,0,0,26,0.0
55098,1899,diffOther1,9,0,0,27,0.0
55099,1899,diffSelf1,7,0,0,28,0.0
55100,1900,absAssess0,10,0,0,0,0.0
55101,1900,relAssess0,50,0,0,1,0.0
55102,1900,diffOther0,5,0,0,2,0.0
55103,1900,diffSelf0,5,0,0,3,0.0
55104,1900,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55105,1900,Q2,man and had found,0,0,5,0.0
55106,1900,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
55107,1900,Q4,it difficult to choose,0,0,7,0.0
55108,1900,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
55109,1900,Q6,are native to shores,0,0,9,0.0
55110,1900,Q7,"than a period of long, continuous study.",0,0,10,0.0
55111,1900,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
55112,1900,Q9,feelings portrayed by Spaniards,0,0,12,0.0
55113,1900,Q10,and finally succeeded,0,0,13,0.0
55114,1900,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had sat,0,0,14,0.0
55115,1900,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
55116,1900,Q13,the city council designated him,0,0,16,0.0
55117,1900,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55118,1900,Q15,If the room was brighter,0,0,18,0.0
55119,1900,Q16,two students due to the use of their notes.,0,0,19,0.0
55120,1900,Q17,through which exchange of gases occurs,0,0,20,0.0
55121,1900,Q18,who tends to resist any attempt at,0,0,21,0.0
55122,1900,Q19,The amount of water in living cells varies,0,0,22,0.0
55123,1900,Q20,The belief of ancient scientists was,0,0,23,0.0
55124,1900,score,10,0,0,24,0.0
55125,1900,absAssess1,10,0,0,25,0.0
55126,1900,relAssess1,51,0,0,26,0.0
55127,1900,diffOther1,5,0,0,27,0.0
55128,1900,diffSelf1,5,0,0,28,0.0
55129,1901,absAssess0,12,0,0,0,0.0
55130,1901,relAssess0,65,0,0,1,0.0
55131,1901,diffOther0,6,0,0,2,0.0
55132,1901,diffSelf0,4,0,0,3,0.0
55133,1901,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55134,1901,Q2,man and found,0,0,5,0.0
55135,1901,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
55136,1901,Q4,it difficult to choose,0,0,7,0.0
55137,1901,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
55138,1901,Q6,are native to shores,0,0,9,0.0
55139,1901,Q7,than a long period of continuous study.,0,0,10,0.0
55140,1901,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
55141,1901,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
55142,1901,Q10,and finally succeeded,0,0,13,0.0
55143,1901,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55144,1901,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55145,1901,Q13,the city council designated him,0,0,16,0.0
55146,1901,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55147,1901,Q15,If the room had been brighter,0,0,18,0.0
55148,1901,Q16,two students because they used notes anyway.,0,0,19,0.0
55149,1901,Q17,through which exchange of gases occurs,0,0,20,0.0
55150,1901,Q18,who tends to resist any attempt at,0,0,21,0.0
55151,1901,Q19,The amount of water in living cells varies,0,0,22,0.0
55152,1901,Q20,The belief of ancient scientists was,0,0,23,0.0
55153,1901,score,12,0,0,24,0.0
55154,1901,absAssess1,12,0,0,25,0.0
55155,1901,relAssess1,53,0,0,26,0.0
55156,1901,diffOther1,8,0,0,27,0.0
55157,1901,diffSelf1,7,0,0,28,0.0
55158,1902,absAssess0,10,0,0,0,0.0
55159,1902,relAssess0,80,0,0,1,0.0
55160,1902,diffOther0,4,0,0,2,0.0
55161,1902,diffSelf0,3,0,0,3,0.0
55162,1902,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55163,1902,Q2,man and found,0,0,5,0.0
55164,1902,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
55165,1902,Q4,it difficult to choose,0,0,7,0.0
55166,1902,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
55167,1902,Q6,are native to shores,0,0,9,0.0
55168,1902,Q7,than a long period of continuous study.,0,0,10,0.0
55169,1902,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
55170,1902,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
55171,1902,Q10,and finally succeeded,0,0,13,0.0
55172,1902,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55173,1902,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55174,1902,Q13,the city council designated him,0,0,16,0.0
55175,1902,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55176,1902,Q15,If the room had been brighter,0,0,18,0.0
55177,1902,Q16,two students whose notes were used.,0,0,19,0.0
55178,1902,Q17,through which gas is exchanged,0,0,20,0.0
55179,1902,Q18,who tends to resist any attempt at,0,0,21,0.0
55180,1902,Q19,The amount of water in living cells vary,0,0,22,0.0
55181,1902,Q20,The ancient belief of scientists was,0,0,23,0.0
55182,1902,score,11,0,0,24,0.0
55183,1902,absAssess1,8,0,0,25,0.0
55184,1902,relAssess1,75,0,0,26,0.0
55185,1902,diffOther1,6,0,0,27,0.0
55186,1902,diffSelf1,5,0,0,28,0.0
55187,1903,absAssess0,15,0,0,0,0.0
55188,1903,relAssess0,90,0,0,1,0.0
55189,1903,diffOther0,4,0,0,2,0.0
55190,1903,diffSelf0,3,0,0,3,0.0
55191,1903,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
55192,1903,Q2,man and found,0,0,5,0.0
55193,1903,Q3,"poetry, and other arts, is",0,0,6,0.0
55194,1903,Q4,difficulty to choose,0,0,7,0.0
55195,1903,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
55196,1903,Q6,are native,0,0,9,0.0
55197,1903,Q7,"than studying for a long, continuous period.",0,0,10,0.0
55198,1903,Q8,those in Crime and Punishment exhibits,0,0,11,0.0
55199,1903,Q9,feelings portrayed by Spaniards,0,0,12,0.0
55200,1903,Q10,and finally succeeded,0,0,13,0.0
55201,1903,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55202,1903,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
55203,1903,Q13,the city council designated him,0,0,16,0.0
55204,1903,Q14,"""Bob have you checked with our office in Canton, Ohio, to see if it stocks slate flagstone and feather rock?""",0,0,17,0.0
55205,1903,Q15,If the room was brighter,0,0,18,0.0
55206,1903,Q16,two students because they used notes anyway.,0,0,19,0.0
55207,1903,Q17,through which exchange of gases occurs,0,0,20,0.0
55208,1903,Q18,who tends to resist any attempt at,0,0,21,0.0
55209,1903,Q19,The amount of water in living cells varies,0,0,22,0.0
55210,1903,Q20,The ancient scientists believe,0,0,23,0.0
55211,1903,score,6,0,0,24,0.0
55212,1903,absAssess1,12,0,0,25,0.0
55213,1903,relAssess1,53,0,0,26,0.0
55214,1903,diffOther1,7,0,0,27,0.0
55215,1903,diffSelf1,6,0,0,28,0.0
55216,1904,absAssess0,11,0,0,0,0.0
55217,1904,relAssess0,55,0,0,1,0.0
55218,1904,diffOther0,8,0,0,2,0.0
55219,1904,diffSelf0,7,0,0,3,0.0
55220,1904,Q1,he or she faces expectations of mastering the printed form of language.,0,0,4,0.0
55221,1904,Q2,man and found,0,0,5,0.0
55222,1904,Q3,"poetry, and other arts, is",0,0,6,0.0
55223,1904,Q4,it difficult to choose,0,0,7,0.0
55224,1904,Q5,accepting one's own decisions responsibly.,0,0,8,0.0
55225,1904,Q6,are native to shores,0,0,9,0.0
55226,1904,Q7,than a long period of continuous study.,0,0,10,0.0
55227,1904,Q8,Crime and Punishment exhibits,0,0,11,0.0
55228,1904,Q9,feelings portrayed by Spaniards,0,0,12,0.0
55229,1904,Q10,and finally succeeded,0,0,13,0.0
55230,1904,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55231,1904,Q12,"alone or in company, is consistently fascinated at",0,0,15,0.0
55232,1904,Q13,the city council will designate him,0,0,16,0.0
55233,1904,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
55234,1904,Q15,If the room had been brighter,0,0,18,0.0
55235,1904,Q16,two students due to the use of their notes.,0,0,19,0.0
55236,1904,Q17,through which exchange of gas occurs,0,0,20,0.0
55237,1904,Q18,who tends to resist any attempt at,0,0,21,0.0
55238,1904,Q19,The amount of water in living cells varies,0,0,22,0.0
55239,1904,Q20,The ancient belief of scientists was,0,0,23,0.0
55240,1904,score,7,0,0,24,0.0
55241,1904,absAssess1,7,0,0,25,0.0
55242,1904,relAssess1,36,0,0,26,0.0
55243,1904,diffOther1,10,0,0,27,0.0
55244,1904,diffSelf1,9,0,0,28,0.0
55245,1905,absAssess0,20,0,0,0,0.0
55246,1905,relAssess0,80,0,0,1,0.0
55247,1905,diffOther0,5,0,0,2,0.0
55248,1905,diffSelf0,2,0,0,3,0.0
55249,1905,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
55250,1905,Q2,man and found,0,0,5,0.0
55251,1905,Q3,"poetry, along with all the other arts, is",0,0,6,0.0
55252,1905,Q4,it difficult in making the choice of,0,0,7,0.0
55253,1905,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
55254,1905,Q6,are native to shores,0,0,9,0.0
55255,1905,Q7,"than a long, continuous period of study.",0,0,10,0.0
55256,1905,Q8,Crime and Punishment exhibits,0,0,11,0.0
55257,1905,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
55258,1905,Q10,and finally succeeding,0,0,13,0.0
55259,1905,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
55260,1905,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
55261,1905,Q13,the city council designated him,0,0,16,0.0
55262,1905,Q14,"Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?",0,0,17,0.0
55263,1905,Q15,If the room would have been brighter,0,0,18,0.0
55264,1905,Q16,two students because they used notes anyway.,0,0,19,0.0
55265,1905,Q17,through which exchange of gases occurs,0,0,20,0.0
55266,1905,Q18,who tends to resist any attempt at,0,0,21,0.0
55267,1905,Q19,The amount of water in living cells varies,0,0,22,0.0
55268,1905,Q20,The belief of ancient scientists were,0,0,23,0.0
55269,1905,score,8,0,0,24,0.0
55270,1905,absAssess1,16,0,0,25,0.0
55271,1905,relAssess1,70,0,0,26,0.0
55272,1905,diffOther1,8,0,0,27,0.0
55273,1905,diffSelf1,7,0,0,28,0.0
55274,1906,absAssess0,15,0,0,0,0.0
55275,1906,relAssess0,85,0,0,1,0.0
55276,1906,diffOther0,4,0,0,2,0.0
55277,1906,diffSelf0,3,0,0,3,0.0
